Id,Geometry,City,Address,Amenity
4719207293,POINT (2.1802127 41.4174872),Barcelona,passeig de Maragall 75,Pharmacy
4721520699,POINT (2.1802186 41.4193195),Barcelona,carrer de Teodor Llorente 4,Pharmacy
4721521997,POINT (2.180347 41.421044),Barcelona,passeig de Maragall 106,Pharmacy
4723606389,POINT (2.1836585 41.4200091),Barcelona,carrer Juan de Garay 59,Pharmacy
4726080191,POINT (2.174767 41.4204757),Barcelona,carrer Vinyals 38,Pharmacy
4726092889,POINT (2.1765831 41.4188182),Barcelona,ronda Guinardó 156,Pharmacy
4726582792,POINT (2.1744 41.3919899),Barcelona,carrer Casp 68,Pharmacy
4726582793,POINT (2.1753215 41.3912657),Barcelona,carrer Ausias March 31,Pharmacy
4726582891,POINT (2.1580321 41.4001959),Barcelona,plaça Rius I Taulet 4,Pharmacy
4726583194,POINT (2.1716855 41.3940236),Barcelona,carrer Diputacio 331,Pharmacy
4728103193,POINT (2.1810765 41.4144358),Barcelona,passeig de Maragall 20,Pharmacy
4728112491,POINT (2.1794321 41.4106026),Barcelona,carrer Independència 345,Pharmacy
4729077293,POINT (2.1818292 41.418943),Barcelona,carrer de Navas de Tolosa 375,Pharmacy
4729330992,POINT (2.17856 41.4172302),Barcelona,,Pharmacy
4729342897,POINT (2.1607398 41.4208264),Barcelona,carrer Doctor Bové 121,Pharmacy
4736314435,POINT (2.1276032 41.382244),Barcelona,Travessera De Les Corts 173,Pharmacy
4762859826,POINT (2.1766621 41.3960683),Barcelona,,Pharmacy
4762934622,POINT (2.1825869 41.4259246),Barcelona,carrer Pardo 4,Pharmacy
4762934628,POINT (2.174656 41.3946829),Barcelona,plaça Tetuan 15,Pharmacy
4771270125,POINT (2.1819505 41.4113301),Barcelona,carrer Rogent 118,Pharmacy
4776357923,POINT (2.1601532 41.4026958),Barcelona,,Pharmacy
4776361628,POINT (2.1666774 41.4070182),Barcelona,ts de gracia 333,Pharmacy
4776901739,POINT (2.1618025 41.3867509),Barcelona,carrer Aribau 20,Pharmacy
4776902559,POINT (2.161076 41.3873253),Barcelona,carrer Aribau 36,Pharmacy
4776903119,POINT (2.1621718 41.3864603),Barcelona,carrer Aribau 18,Pharmacy
4789890699,POINT (2.1705766 41.382366),Barcelona,carrer Carme 23,Pharmacy
4860087534,POINT (2.1335918 41.4024142),Barcelona,carrer Bertrand I Serra 16,Pharmacy
4860098422,POINT (2.1299008 41.4045111),Barcelona,passeig de la Bonanova 43,Pharmacy
4881181775,POINT (2.1791115 41.4398291),Barcelona,carrer Boada 26,Pharmacy
4893834222,POINT (2.1834787 41.385231),Barcelona,plaça Comercial 9,Pharmacy
4911503780,POINT (2.1966273 41.4166522),Barcelona,carrer Provensals 256,Pharmacy
4928468655,POINT (2.2011217 41.4161032),Barcelona,carrer Andrade 151,Pharmacy
4955199925,POINT (2.1725025 41.4041524),Barcelona,carrer Sardenya 334,Pharmacy
4979747940,POINT (2.2204166 41.4137301),Barcelona,carrer Sant Raimon de Penyafort 3,Pharmacy
5001231022,POINT (2.2039073 41.4217486),Barcelona,carrer Guipuscoa 131,Pharmacy
5082607262,POINT (2.1805323 41.3873009),Barcelona,carrer Carders 44,Pharmacy
5082607324,POINT (2.1789023 41.3872764),Barcelona,carrer Fonollar 26,Pharmacy
5160210821,POINT (2.1603603 41.4059763),Barcelona,carrer Torrente Flores 45,Pharmacy
5162073921,POINT (2.1373311 41.365829),Barcelona,gv corts catalanes 00152,Pharmacy
5168258286,POINT (2.1615242 41.3839547),Barcelona,gv corts catalanes 00566,Pharmacy
5177807221,POINT (2.1564099 41.3736855),Barcelona,plaça Santa Madrona 8,Pharmacy
5207046924,POINT (2.1319566 41.3866366),Barcelona,plaça Concòrdia 3,Pharmacy
5269997120,POINT (2.2108093 41.4219561),Barcelona,gv corts catalanes 1179,Pharmacy
5269998523,POINT (2.2103153 41.420322),Barcelona,gv corts catalanes 01180,Pharmacy
5271863065,POINT (2.1835275 41.4327147),Barcelona,avinguda Meridiana 422,Pharmacy
5271863109,POINT (2.1841434 41.4341356),Barcelona,carrer de Concepció Arenal 310,Pharmacy
5285707177,POINT (2.1964738 41.4220798),Barcelona,carrer de Santander 2,Pharmacy
5321848828,POINT (2.134702 41.3680685),Barcelona,carrer Parcerisses 17,Pharmacy
5407919536,POINT (2.1366371 41.4040947),Barcelona,,Pharmacy
5418243446,POINT (2.1881311 41.3787256),Barcelona,passeig de Joan de Borbó 33,Pharmacy
5424149418,POINT (2.1251507 41.3732577),Barcelona,,Pharmacy
5453781021,POINT (2.1893771 41.4330099),Barcelona,carrer Gran de Sant Andreu 186,Pharmacy
5453882724,POINT (2.1892481 41.4337985),Barcelona,carrer Gran de Sant Andreu 211,Pharmacy
5453933822,POINT (2.1892986 41.4313193),Barcelona,carrer Gran de Sant Andreu 125,Pharmacy
5453985621,POINT (2.1912086 41.4241686),Barcelona,carrer de la Sagrera 110,Pharmacy
5453985622,POINT (2.198855 41.4221648),Barcelona,carrer de Cantàbria 58,Pharmacy
5453985721,POINT (2.1916532 41.4238636),Barcelona,carrer Berenguer de Palou 37,Pharmacy
5458542521,POINT (2.2104136 41.418963),Barcelona,,Pharmacy
5458542621,POINT (2.2087552 41.4174174),Barcelona,carrer Pere Iv 501,Pharmacy
5466534641,POINT (2.1798478 41.385882),Barcelona,carrer Carders 3,Pharmacy
5466539123,POINT (2.2046081 41.3992991),Barcelona,carrer Dr. Trueta 234,Pharmacy
5466540223,POINT (2.1806768 41.3851505),Barcelona,carrer Montcada 10,Pharmacy
5476360961,POINT (2.1444053 41.3966226),Barcelona,carrer Santalo 53,Pharmacy
5484114128,POINT (2.1890008 41.401519),Barcelona,carrer Bolivia 19,Pharmacy
5484161521,POINT (2.1843851 41.3980437),Barcelona,carrer Ausias March 163,Pharmacy
5484179922,POINT (2.1802269 41.3949749),Barcelona,,Pharmacy
5484245221,POINT (2.1697132 41.3921971),Barcelona,carrer Roger De Lluria 37,Pharmacy
5484245823,POINT (2.1712342 41.3931841),Barcelona,carrer Bruc 64,Pharmacy
5484292521,POINT (2.1747234 41.3960293),Barcelona,carrer Diputacio 336,Pharmacy
5484292721,POINT (2.1762553 41.3975949),Barcelona,carrer Diputacio 391,Pharmacy
5485537049,POINT (2.1533331 41.3981643),Barcelona,Via Augusta 00049,Pharmacy
5490820888,POINT (2.1757279 41.4018621),Barcelona,carrer Valencia 418,Pharmacy
5499240724,POINT (2.1777163 41.4033519),Barcelona,carrer Valencia 470,Pharmacy
5504856564,POINT (2.1781198 41.3877874),Barcelona,carrer Sant Pere Més Baix 52,Pharmacy
5504881221,POINT (2.1599398 41.3938965),Barcelona,rambla Catalunya 102,Pharmacy
5504881321,POINT (2.1615027 41.3929005),Barcelona,carrer de Mallorca 240,Pharmacy
5504881921,POINT (2.1622953 41.3916896),Barcelona,,Pharmacy
5504882021,POINT (2.1630051 41.3915943),Barcelona,rambla Catalunya 66,Pharmacy
5517957421,POINT (2.186061 41.4058878),Barcelona,carrer Independencia 230,Pharmacy
5518024027,POINT (2.1662202 41.4009431),Barcelona,carrer de Bailèn 174 B,Pharmacy
5518025821,POINT (2.1632398 41.4005786),Barcelona,carrer Milà I Fontanals 12,Pharmacy
5518038723,POINT (2.1557744 41.395838),Barcelona,avinguda Diagonal 478,Pharmacy
5518051621,POINT (2.1556606 41.398548),Barcelona,carrer Lluis Antunez 5,Pharmacy
5518088922,POINT (2.1607964 41.3834728),Barcelona,gv corts catalanes 00560,Pharmacy
5518094721,POINT (2.1590262 41.3867738),Barcelona,carrer Muntaner 67 bis,Pharmacy
5518120841,POINT (2.1739136 41.3890967),Barcelona,plaça Urquinaona 8,Pharmacy
5518127221,POINT (2.1600692 41.3825804),Barcelona,carrer Villarroel 53,Pharmacy
5518154123,POINT (2.1715048 41.3853601),Barcelona,carrer Santa Anna 21,Pharmacy
5522158823,POINT (2.1850031 41.3829715),Barcelona,carrer Marquesa 3,Pharmacy
5522265521,POINT (2.1937645 41.3983892),Barcelona,carrer de Pallars 145,Pharmacy
5529320992,POINT (2.1420586 41.3814347),Barcelona,carrer Josep Tarradellas 3,Pharmacy
5531013421,POINT (2.1706813 41.4021163),Barcelona,carrer Napols 258,Pharmacy
5531073368,POINT (2.1568176 41.401987),Barcelona,carrer Planeta 39,Pharmacy
5535531642,POINT (2.1796165 41.3959003),Barcelona,carrer Casp 146,Pharmacy
5536255831,POINT (2.1468386 41.3840132),Barcelona,carrer Provença 39,Pharmacy
5536282324,POINT (2.1364922 41.3819014),Barcelona,carrer Comtes De Bell-Lloc 140,Pharmacy
5536288022,POINT (2.1444765 41.3837559),Barcelona,carrer Rossello 37,Pharmacy
5536295827,POINT (2.1390897 41.3815223),Barcelona,carrer Melcior De Palau 153,Pharmacy
5536389122,POINT (2.1267158 41.3842716),Barcelona,carrer Mejia Lequerica 46,Pharmacy
5537626525,POINT (2.1901389 41.412451),Barcelona,carrer Clot 184,Pharmacy
5545787823,POINT (2.2051249 41.4000409),Barcelona,,Pharmacy
5545943522,POINT (2.2135034 41.4102415),Barcelona,avinguda Diagonal 32,Pharmacy
5545968921,POINT (2.2100689 41.4097966),Barcelona,avinguda Diagonal 68,Pharmacy
5552038421,POINT (2.1718063 41.3887676),Barcelona,ronda Sant Pere 15,Pharmacy
5552068121,POINT (2.1657968 41.3870956),Barcelona,carrer Balmes 18,Pharmacy
5559392469,POINT (2.1558596 41.3839184),Barcelona,carrer Comte D'Urgell 95,Pharmacy
5599331321,POINT (2.1591832 41.3886399),Barcelona,carrer Aribau 62,Pharmacy
5623681521,POINT (2.1964666 41.3926887),Barcelona,avinguda Bogatell 19,Pharmacy
5623854821,POINT (2.188812 41.3802004),Barcelona,carrer Baluard 34,Pharmacy
5626088921,POINT (2.1547807 41.4099408),Barcelona,,Pharmacy
5626094921,POINT (2.1533861 41.4087596),Barcelona,ts de dalt 34,Pharmacy
5626097622,POINT (2.1534613 41.4053263),Barcelona,carrer Betlem 46,Pharmacy
5633317573,POINT (2.1907955 41.4397961),Barcelona,passeig de Torras i Bages 83,Pharmacy
5699882929,POINT (2.1989015 41.4004591),Barcelona,carrer Pujadas 151,Pharmacy
5725013523,POINT (2.1767622 41.3867335),Barcelona,carrer Sant Pere Més Baix 17,Pharmacy
5766199253,POINT (2.145456 41.3746929),Barcelona,carrer Sant Roc 26,Pharmacy
5766211757,POINT (2.1422015 41.3746197),Barcelona,carrer Vilardell 9,Pharmacy
5766391154,POINT (2.1586915 41.3825429),Barcelona,gv corts catalanes 00527,Pharmacy
5766441253,POINT (2.1793997 41.3973433),Barcelona,gv corts catalanes 00748,Pharmacy
5766450453,POINT (2.1841461 41.4016698),Barcelona,gv corts catalanes 763,Pharmacy
5772411453,POINT (2.1786497 41.3903947),Barcelona,carrer Lluis El Piedos 10,Pharmacy
5790096353,POINT (2.1854729 41.4111749),Barcelona,carrer Mallorca 591,Pharmacy
5790146853,POINT (2.1846913 41.413364),Barcelona,carrer Nacio 42,Pharmacy
5791801453,POINT (2.1477951 41.3918351),Barcelona,carrer Villarroel 251,Pharmacy
5791807559,POINT (2.1569843 41.4001025),Barcelona,carrer Sant Domènec 20,Pharmacy
5791835653,POINT (2.1531971 41.3932664),Barcelona,carrer Aribau 180,Pharmacy
5791835853,POINT (2.1560644 41.3994631),Barcelona,carrer Gran de Gràcia 58,Pharmacy
5791894859,POINT (2.1735653 41.4056655),Barcelona,carrer Rosselló 437,Pharmacy
5791909653,POINT (2.1769567 41.4079167),Barcelona,carrer Rossello 462,Pharmacy
5803777303,POINT (2.206939 41.4174827),Barcelona,,Pharmacy
5803777304,POINT (2.2074332 41.4181678),Barcelona,gv corts catalanes 1158,Pharmacy
5807389334,POINT (2.1989855 41.4094536),Barcelona,carrer Espronceda 191,Pharmacy
5807405446,POINT (2.2115204 41.4176961),Barcelona,rambla de Prim 136,Pharmacy
5807415602,POINT (2.2149655 41.4190325),Barcelona,carrer Perpinya 25,Pharmacy
5807423970,POINT (2.2134281 41.416865),Barcelona,carrer Alfons V El Magnanim 91 L,Pharmacy
5820816653,POINT (2.1911644 41.4250304),Barcelona,carrer de la Sagrera 146,Pharmacy
5844153852,POINT (2.1834908 41.4475689),Barcelona,carrer Chafarinas 10-12,Pharmacy
5871873563,POINT (2.1336579 41.4280217),Barcelona,avinguda Elies Pagès 20,Pharmacy
5873663826,POINT (2.1572502 41.4214689),Barcelona,carrer Conca De Tremp 64,Pharmacy
5883822943,POINT (2.1389335 41.4248052),Barcelona,carrer Lledoner 2,Pharmacy
5883879087,POINT (2.1404073 41.4299129),Barcelona,carrer Roig I Soler 5,Pharmacy
5883928220,POINT (2.1431949 41.4315695),Barcelona,Pla de Montbau 7,Pharmacy
5885054554,POINT (2.217861 41.4120073),Barcelona,plaça Prim 25,Pharmacy
5885058283,POINT (2.2157323 41.4117629),Barcelona,carrer Llull 385,Pharmacy
5885065885,POINT (2.2120359 41.4038929),Barcelona,passeig del Taulat 190,Pharmacy
5885126485,POINT (2.1973609 41.3912199),Barcelona,avinguda Icaria 160,Pharmacy
5885127220,POINT (2.1954423 41.3887593),Barcelona,passeig Marina 20 L1,Pharmacy
5911348339,POINT (2.1865657 41.4081768),Barcelona,avinguda Meridiana 117/A,Pharmacy
5911351865,POINT (2.1845708 41.4082548),Barcelona,carrer Enamorats 145,Pharmacy
5911395795,POINT (2.1838383 41.406537),Barcelona,carrer Arago 537,Pharmacy
5916779807,POINT (2.2037059 41.4176516),Barcelona,carrer Andrade 198,Pharmacy
5916780132,POINT (2.205171 41.4177618),Barcelona,gv corts catalanes 01113,Pharmacy
5916784601,POINT (2.2052818 41.4189546),Barcelona,carrer Andrade 224,Pharmacy
5916785345,POINT (2.2060136 41.4202372),Barcelona,carrer Maresme 218,Pharmacy
5916807703,POINT (2.2089274 41.4242625),Barcelona,,Pharmacy
5916818380,POINT (2.2023065 41.4220158),Barcelona,carrer Maresme 261,Pharmacy
5916820509,POINT (2.2014567 41.4225941),Barcelona,carrer Menorca 100,Pharmacy
5916823579,POINT (2.2006989 41.4212493),Barcelona,carrer Josep Miret 4,Pharmacy
5967516223,POINT (2.1991171 41.4200773),Barcelona,carrer Agricultura 292,Pharmacy
5967524589,POINT (2.1960115 41.4185105),Barcelona,carrer Selva de Mar 273,Pharmacy
5967534302,POINT (2.2002973 41.4238623),Barcelona,carrer Puigcerda 290,Pharmacy
5967538820,POINT (2.2019736 41.4247928),Barcelona,rambla Prim 244,Pharmacy
5967548882,POINT (2.2009302 41.4259172),Barcelona,carrer Santander 28,Pharmacy
5967553715,POINT (2.2071665 41.434825),Barcelona,,Pharmacy
5967555387,POINT (2.2049731 41.4345441),Barcelona,,Pharmacy
5969308981,POINT (2.1452478 41.4328837),Barcelona,carrer Harmonia 1,Pharmacy
5970451128,POINT (2.1983672 41.4409291),Barcelona,carrer Potosí 10 porta 2,Pharmacy
5970453661,POINT (2.204582 41.4389845),Barcelona,carrer Lima 16,Pharmacy
5970467268,POINT (2.1962788 41.4381156),Barcelona,passatge de Posoltega 11-13 bloc u,Pharmacy
5970471731,POINT (2.1992945 41.4473645),Barcelona,carrer Campins 9,Pharmacy
5970477205,POINT (2.198758 41.4464504),Barcelona,,Pharmacy
5970485617,POINT (2.1914562 41.4487819),Barcelona,carrer Torné 12,Pharmacy
5970498031,POINT (2.1925738 41.4510612),Barcelona,vi barcino 00061,Pharmacy
5970502993,POINT (2.1931248 41.4533782),Barcelona,,Pharmacy
5970506795,POINT (2.1903577 41.4504671),Barcelona,carrer Turo de la Trinitat 41,Pharmacy
5970509121,POINT (2.1899527 41.4537136),Barcelona,carrer Pare Perez Del Pulgar 16,Pharmacy
5997845038,POINT (2.1876154 41.4382954),Barcelona,carrer Agusti I Mila 38,Pharmacy
6002215085,POINT (2.1909192 41.4377994),Barcelona,carrer Joan Torres 21-23,Pharmacy
6002346086,POINT (2.1899284 41.4208037),Barcelona,carrer Ciutat D'Elx 11,Pharmacy
6018104901,POINT (2.1793648 41.4612881),Barcelona,,Pharmacy
6018156417,POINT (2.1775025 41.4617546),Barcelona,carrer Agudes 52,Pharmacy
6018159215,POINT (2.1761613 41.4598988),Barcelona,avinguda Rasos de Peguera 70,Pharmacy
6018168850,POINT (2.1732005 41.4600184),Barcelona,avinguda Rasos de Peguera 129,Pharmacy
6052329517,POINT (2.1782179 41.3834647),Barcelona,carrer Jaume I 14,Pharmacy
6089810114,POINT (2.1628618 41.3956147),Barcelona,carrer Provença 306,Pharmacy
6110253449,POINT (2.1744498 41.3806166),Barcelona,carrer Ferran 7,Pharmacy
6121078087,POINT (2.1794611 41.4018636),Barcelona,carrer Enamorats 5,Pharmacy
6126172785,POINT (2.1704221 41.4083979),Barcelona,carrer Sant Antoni Maria Claret 97,Pharmacy
6126176188,POINT (2.1631277 41.4115254),Barcelona,carrer Sardenya 520,Pharmacy
6126216385,POINT (2.1594212 41.4111118),Barcelona,,Pharmacy
6126216485,POINT (2.1569202 41.4109954),Barcelona,ts de dalt 91,Pharmacy
6140120088,POINT (2.1664929 41.4118349),Barcelona,ronda del Guinardó 44,Pharmacy
6169115207,POINT (2.1266571 41.3871121),Barcelona,,Pharmacy
6172548388,POINT (2.1803469 41.4257119),Barcelona,carrer Felip Ii 186,Pharmacy
6175104305,POINT (2.1391048 41.3890351),Barcelona,carrer Travessera De Les Corts 332,Pharmacy
6175400477,POINT (2.1412077 41.3910607),Barcelona,,Pharmacy
6188914395,POINT (2.1620876 41.3948371),Barcelona,passeig de Gràcia 90,Pharmacy
6193464311,POINT (2.1585311 41.3944965),Barcelona,rambla Catalunya 117,Pharmacy
6194526708,POINT (2.1540606 41.3905286),Barcelona,carrer Muntaner 147,Pharmacy
6196321023,POINT (2.1467145 41.3909271),Barcelona,carrer Urgell 241,Pharmacy
6202968288,POINT (2.1886916 41.4288669),Barcelona,carrer Nadal 7-8,Pharmacy
6202998685,POINT (2.1897978 41.4280046),Barcelona,,Pharmacy
6203004488,POINT (2.1942984 41.4298077),Barcelona,rambla de L'Onze de Setembre 15,Pharmacy
6203018085,POINT (2.1943516 41.4280502),Barcelona,carrer Pare Manyanet 46,Pharmacy
6204016786,POINT (2.1656695 41.3919711),Barcelona,passeig de Gràcia 50,Pharmacy
6204016788,POINT (2.1645136 41.3934587),Barcelona,carrer Valencia 278,Pharmacy
6208584268,POINT (2.1370617 41.3853045),Barcelona,carrer Numancia 84,Pharmacy
6212709967,POINT (2.1502423 41.3917045),Barcelona,carrer Casanova 165,Pharmacy
6212728547,POINT (2.1426723 41.3915154),Barcelona,carrer Loreto 48,Pharmacy
6214252585,POINT (2.1440191 41.3868493),Barcelona,carrer Paris 45,Pharmacy
6214375134,POINT (2.1551665 41.3930858),Barcelona,carrer Enrique Granados 117,Pharmacy
6217650978,POINT (2.1605963 41.4221937),Barcelona,carrer Montserrat Casanovas 184,Pharmacy
6227851848,POINT (2.1643012 41.4294298),Barcelona,carrer Sant Alexandre 37,Pharmacy
6230355343,POINT (2.137139 41.3891091),Barcelona,carrer Deu I Mata 96,Pharmacy
6231210039,POINT (2.1792228 41.4441325),Barcelona,carrer Joaquim Valls 88,Pharmacy
6231214897,POINT (2.1779231 41.4440958),Barcelona,carrer Mas Duran 43,Pharmacy
6231215852,POINT (2.1819079 41.4436335),Barcelona,carrer Pablo Iglesias 48-50,Pharmacy
6231219605,POINT (2.1849688 41.4444088),Barcelona,carrer Formentera 44,Pharmacy
6231231201,POINT (2.1832616 41.4456919),Barcelona,carrer Pablo Iglesias 112,Pharmacy
6231234585,POINT (2.1816791 41.4455993),Barcelona,carrer Moli 102,Pharmacy
6231238607,POINT (2.1721234 41.4431114),Barcelona,carrer Artesania 102,Pharmacy
6231245667,POINT (2.1734762 41.4405848),Barcelona,carrer Artesania 64,Pharmacy
6231255252,POINT (2.1755699 41.4403848),Barcelona,carrer Font Canyelles 71,Pharmacy
6231287379,POINT (2.175279 41.4457595),Barcelona,carrer Quarter Simancas 24,Pharmacy
6240301278,POINT (2.1868343 41.4473817),Barcelona,carrer S'Agaro 3,Pharmacy
6242647527,POINT (2.1682628 41.4434228),Barcelona,carrer Antonio Machado 40,Pharmacy
6242651451,POINT (2.1673421 41.4448384),Barcelona,ronda Guineueta Vella bloc 14,Pharmacy
6242652649,POINT (2.1647256 41.4431326),Barcelona,,Pharmacy
6242656910,POINT (2.1632076 41.4414929),Barcelona,carrer Antonio Machado 4,Pharmacy
6242681064,POINT (2.169071 41.4394703),Barcelona,carrer Gasela 8,Pharmacy
6242684037,POINT (2.1711765 41.4380767),Barcelona,carrer Alsàcia 8,Pharmacy
6242684248,POINT (2.173038 41.4387928),Barcelona,passeig de Valldaura 175,Pharmacy
6242693413,POINT (2.1675006 41.4385162),Barcelona,passeig de Valldaura 166,Pharmacy
6257423224,POINT (2.1391844 41.3637566),Barcelona,carrer Mare De Déu Del Port 385,Pharmacy
6258718426,POINT (2.1397182 41.3595911),Barcelona,passeig de la Zona Franca 156,Pharmacy
6258718439,POINT (2.1406785 41.3605046),Barcelona,carrer Mare De Déu Del Port 234,Pharmacy
6260784860,POINT (2.1325583 41.3753489),Barcelona,carrer Sants 151,Pharmacy
6260786087,POINT (2.1345785 41.3866851),Barcelona,,Pharmacy
6300738098,POINT (2.1311472 41.3839936),Barcelona,carrer Joan Guell 174,Pharmacy
6317145185,POINT (2.142409 41.368035),Barcelona,carrer Trajà 20,Pharmacy
6326898786,POINT (2.1661865 41.39698),Barcelona,carrer Bruc 134,Pharmacy
6326926887,POINT (2.181066 41.4016762),Barcelona,avinguda Diagonal 243,Pharmacy
6335907377,POINT (2.165576 41.3993659),Barcelona,carrer Rossello 284,Pharmacy
6341176990,POINT (2.1428224 41.3588646),Barcelona,,Pharmacy
6341213287,POINT (2.1410777 41.3577172),Barcelona,passeig de la Zona Franca 122,Pharmacy
6345940855,POINT (2.1597199 41.4380503),Barcelona,carrer Porrera 21,Pharmacy
6345952241,POINT (2.1579524 41.4364268),Barcelona,carrer De Lloret De Mar 87-89,Pharmacy
6345963558,POINT (2.1593396 41.4349203),Barcelona,carrer Doctor Letamendi 13,Pharmacy
6345969903,POINT (2.158076 41.4322458),Barcelona,carrer Horta 127,Pharmacy
6345977683,POINT (2.1554717 41.4325303),Barcelona,Carrer de Fàtima 10,Pharmacy
6345978817,POINT (2.1565937 41.4306224),Barcelona,carrer Porto 30,Pharmacy
6345982558,POINT (2.1585031 41.4293908),Barcelona,carrer Lisboa 9,Pharmacy
6345985008,POINT (2.1605902 41.4300201),Barcelona,bx mercat 2,Pharmacy
6345988427,POINT (2.1625549 41.4282753),Barcelona,carrer Granollers 8,Pharmacy
6345989655,POINT (2.1633053 41.4308144),Barcelona,carrer Cartella 192,Pharmacy
6345999133,POINT (2.1648573 41.4279383),Barcelona,passeig de Maragall 358,Pharmacy
6346002390,POINT (2.167011 41.4292887),Barcelona,carrer Espiell 13,Pharmacy
6356113188,POINT (2.1375054 41.4086531),Barcelona,carrer Balmes 431,Pharmacy
6356113189,POINT (2.1368797 41.406615),Barcelona,carrer Teodora Lamadrid 27,Pharmacy
6356146785,POINT (2.1423847 41.4053194),Barcelona,ronda Gral.Mitre 199,Pharmacy
6356146786,POINT (2.143065 41.4047786),Barcelona,carrer Puig-Reig 8,Pharmacy
6356164286,POINT (2.1482253 41.4056735),Barcelona,ronda General Mitre 230,Pharmacy
6356164288,POINT (2.1501656 41.4045754),Barcelona,avinguda Princep D'Asturies 43-45,Pharmacy
6356179086,POINT (2.1516615 41.4011406),Barcelona,rambla Del Prat 23,Pharmacy
6356195885,POINT (2.1608731 41.397094),Barcelona,avinguda Diagonal 440,Pharmacy
6368907689,POINT (2.1342489 41.3605439),Barcelona,,Pharmacy
6387260090,POINT (2.1355732 41.4018798),Barcelona,carrer Mandri 6,Pharmacy
6387260091,POINT (2.1365696 41.4017573),Barcelona,ronda Gral.Mitre 121,Pharmacy
6387325486,POINT (2.1436411 41.3986749),Barcelona,carrer Muntaner 356,Pharmacy
6387346286,POINT (2.1485588 41.394961),Barcelona,carrer Muntaner 254,Pharmacy
6400870212,POINT (2.1365393 41.3735282),Barcelona,carrer Olzinelles 21,Pharmacy
6409912762,POINT (2.1332681 41.376283),Barcelona,carrer Panissars 13,Pharmacy
6409913298,POINT (2.1355192 41.3659954),Barcelona,carrer Parcerisses 48,Pharmacy
6409913300,POINT (2.1375264 41.3625907),Barcelona,passeig de la Zona Franca 226,Pharmacy
6417409085,POINT (2.1334191 41.3918344),Barcelona,avinguda Sarrià 125,Pharmacy
6417516187,POINT (2.1450665 41.3949559),Barcelona,carrer Amigo 30,Pharmacy
6417516188,POINT (2.1468139 41.394748),Barcelona,carrer Santaló 3,Pharmacy
6420528186,POINT (2.1615029 41.4301484),Barcelona,carrer Fulton 18,Pharmacy
6420556785,POINT (2.1722007 41.4266774),Barcelona,passeig de Maragall 248,Pharmacy
6420561937,POINT (2.178266 41.4228977),Barcelona,passeig de Maragall 177,Pharmacy
6420630887,POINT (2.1845102 41.4120254),Barcelona,carrer Muntanya 79,Pharmacy
6424929009,POINT (2.1284589 41.3804516),Barcelona,avinguda Carles Iii 15,Pharmacy
6431508439,POINT (2.1339788 41.3694853),Barcelona,carrer Constitució 118,Pharmacy
6434445912,POINT (2.1431241 41.3600458),Barcelona,carrer Ferrocarrils Catalans 69,Pharmacy
6434446208,POINT (2.1374835 41.3641827),Barcelona,carrer La Mineria 12,Pharmacy
6437383478,POINT (2.1353094 41.372833),Barcelona,carrer Burgos 68,Pharmacy
6437384465,POINT (2.1378238 41.3780806),Barcelona,carrer Vallespir 13,Pharmacy
6447263986,POINT (2.1322955 41.3869989),Barcelona,carrer Solà 1,Pharmacy
6447270888,POINT (2.1326014 41.3800721),Barcelona,carrer Joan Guell 91,Pharmacy
6447329586,POINT (2.142364 41.3731424),Barcelona,carrer Moianes 51,Pharmacy
6459266295,POINT (2.1352739 41.3721853),Barcelona,carrer Sagunt 83,Pharmacy
6462929157,POINT (2.1330247 41.3825335),Barcelona,carrer Galileu 250,Pharmacy
6465382122,POINT (2.1637004 41.3968861),Barcelona,,Pharmacy
6473573886,POINT (2.1462966 41.4029762),Barcelona,carrer Gleva 9,Pharmacy
6488829058,POINT (2.1368884 41.3794704),Barcelona,carrer Vallespir 45,Pharmacy
6537958576,POINT (2.1641943 41.3851434),Barcelona,,Pharmacy
6557455672,POINT (2.1449013 41.3901791),Barcelona,avinguda Sarria 31,Pharmacy
6589854555,POINT (2.1799906 41.4392131),Barcelona,passeig de Valldaura 247,Pharmacy
6589854556,POINT (2.1809094 41.4418874),Barcelona,carrer Enric Casanovas 94,Pharmacy
6635908585,POINT (2.1840991 41.4281834),Barcelona,avinguda Meridiana 361,Pharmacy
6702606885,POINT (2.1629898 41.4331078),Barcelona,carrer Mestre Dalmau 2,Pharmacy
6702768186,POINT (2.182519 41.423424),Barcelona,carrer de Garcilaso 138,Pharmacy
6702794686,POINT (2.1746509 41.4285664),Barcelona,avinguda Borbon 64,Pharmacy
6708752985,POINT (2.1460489 41.4097987),Barcelona,avinguda República Argentina 67,Pharmacy
6750968926,POINT (2.1373561 41.3598748),Barcelona,,Pharmacy
6766801765,POINT (2.1359983 41.3775077),Barcelona,,Pharmacy
6814009599,POINT (2.1748596 41.3824544),Barcelona,carrer Banys Nous 14,Pharmacy
6853248285,POINT (2.1512589 41.4099521),Barcelona,carrer Valldoreix 7,Pharmacy
6873385191,POINT (2.1372446 41.3716521),Barcelona,carrer Olzinelles 71,Pharmacy
6875208485,POINT (2.1734785 41.4330391),Barcelona,carrer Doctor Pi I Molist 66,Pharmacy
6909313585,POINT (2.1690987 41.4274473),Barcelona,passeig de Maragall 310,Pharmacy
6909396885,POINT (2.1495829 41.4332244),Barcelona,carrer Berruguete 56,Pharmacy
